Date;Time;Routine;Exercise;Set;Weight;Reps;Duration;Distance;Para6;Para7;Para8;Para9;Para10;Note;Type;Book;Version1
06.10.2025;21:10:59;A;Mesa Flexora (deitado);2;23.0;8.0;;;108.0;110.0;;;;;1;1;1
06.10.2025;21:12:47;A;Mesa Flexora (deitado);3;23.0;8.0;;;94.0;105.0;;;;;1;1;1
06.10.2025;21:14:58;A;Lombar Banco Dorsal;1;0.0;10.0;;;112.0;132.0;;;;;1;1;1
06.10.2025;21:16:35;A;Lombar Banco Dorsal;2;0.0;10.0;;;128.0;130.0;;;;;1;1;1
06.10.2025;21:18:37;A;Lombar Banco Dorsal;3;0.0;10.0;;;;;;;;;1;1;1
07.10.2025;21:29:22;B;Puxada frontal (aberta);1;40.0;15.0;;;;;;;;;1;1;1
07.10.2025;21:31:31;B;Puxada frontal (aberta);2;50.0;15.0;;;72.0;91.0;;;;;1;1;1
07.10.2025;21:34:16;B;Puxada frontal (aberta);3;50.0;13.0;;;82.0;113.0;;;;;1;1;1
07.10.2025;21:36:26;B;Puxada frontal (aberta);4;50.0;10.0;;;50.0;50.0;;;;;1;1;1
07.10.2025;21:39:21;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);1;50.0;10.0;;;50.0;50.0;;;;;1;1;1
07.10.2025;21:42:43;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);2;50.0;10.0;;;103.0;103.0;;;;;1;1;1
07.10.2025;21:45:30;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);3;50.0;10.0;;;135.0;135.0;;;;;1;1;1
07.10.2025;21:47:34;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);4;50.0;10.0;;;;;;;;;1;1;1
07.10.2025;21:52:07;B;Remada Cavalo Fechada;1;15.0;15.0;;;90.0;90.0;;;;;1;1;1
07.10.2025;21:56:35;B;Remada Cavalo Fechada;2;15.0;12.0;;;97.0;130.0;;;;;1;1;1
07.10.2025;22:00:44;B;Remada Cavalo Fechada;3;15.0;12.0;;;;;;;;;1;1;1
07.10.2025;22:04:41;B;Remada Cavalo Fechada;4;15.0;10.0;;;117.0;117.0;;;;;1;1;1
07.10.2025;22:06:18;B;Remada Serrote Unilateral (Máquina);1;36.0;10.0;;;117.0;117.0;;;;;1;1;1
07.10.2025;22:08:43;B;Remada Serrote Unilateral (Máquina);2;41.0;10.0;;;117.0;117.0;;;;;1;1;1
07.10.2025;22:11:07;B;Remada Serrote Unilateral (Máquina);3;41.0;10.0;;;;;;;;;1;1;1
07.10.2025;22:13:09;B;Rosca Direta com Barra (em pé);1;17.5;9.0;;;;;;;;;1;1;1
07.10.2025;22:15:44;B;Rosca Direta com Barra (em pé);2;17.5;6.0;;;;;;;;;1;1;1
07.10.2025;22:17:17;B;Rosca Direta com Barra (em pé);3;17.5;5.0;;;;;;;;;1;1;1
07.10.2025;22:19:06;B;Rosca direta com barra W/EZ;1;18.0;6.0;;;51.0;54.0;;;;;1;1;1
07.10.2025;22:20:57;B;Rosca direta com barra W/EZ;2;18.0;10.0;;;52.0;52.0;;;;;1;1;1
07.10.2025;22:22:29;B;Rosca direta com barra W/EZ;3;18.0;10.0;;;56.0;56.0;;;;;1;1;1
07.10.2025;22:25:31;B;Crucifixo inverso na máquina (sentado);1;36.0;10.0;;;68.0;68.0;;;;;1;1;1
07.10.2025;22:26:39;B;Crucifixo inverso na máquina (sentado);2;32.0;7.0;;;102.0;104.0;;;;;1;1;1
07.10.2025;22:28:23;B;Crucifixo inverso na máquina (sentado);3;32.0;5.0;;;;;;;;;1;1;1
08.10.2025;20:21:18;C;Leg Press 45 graus;1;25.0;12.0;;;70.0;71.0;;;;;1;1;1
08.10.2025;20:23:09;C;Leg Press 45 graus;2;25.0;10.0;;;82.0;82.0;;;;;1;1;1
08.10.2025;20:25:03;C;Leg Press 45 graus;3;25.0;8.0;;;71.0;71.0;;;;;1;1;1
08.10.2025;20:29:46;C;Cadeira extensora;1;32.0;10.0;;;71.0;71.0;;;;;1;1;1
08.10.2025;20:31:37;C;Cadeira extensora;2;32.0;10.0;;;94.0;100.0;;;;;1;1;1
08.10.2025;20:33:30;C;Cadeira extensora;3;32.0;10.0;;;104.0;110.0;;;;;1;1;1
08.10.2025;20:35:55;C;Agachamento Sumô;1;20.0;12.0;;;85.0;85.0;;;;;1;1;1
08.10.2025;20:37:34;C;Agachamento Sumô;2;20.0;10.0;;;;;;;;;1;1;1
08.10.2025;20:39:25;C;Agachamento Sumô;3;20.0;8.0;;;103.0;120.0;;;;;1;1;1
08.10.2025;20:41:22;C;Agachamento Sumô;4;20.0;6.0;;;;;;;;;1;1;1
08.10.2025;20:44:29;C;Afundo 3x8 (cada lado);1;6.0;8.0;;;70.0;70.0;;;;;1;1;1
08.10.2025;20:48:09;C;Afundo 3x8 (cada lado);2;6.0;8.0;;;120.0;120.0;;;;;1;1;1
08.10.2025;20:50:19;C;Afundo 3x8 (cada lado);3;6.0;8.0;;;123.0;123.0;;;;;1;1;1
08.10.2025;20:52:33;C;Elevação de panturrilha na máquina (em pé);1;30.0;12.0;;;86.0;86.0;;;;;1;1;1
08.10.2025;20:54:11;C;Elevação de panturrilha na máquina (em pé);2;30.0;12.0;;;107.0;107.0;;;;;1;1;1
08.10.2025;20:55:46;C;Elevação de panturrilha na máquina (em pé);3;30.0;12.0;;;96.0;97.0;;;;;1;1;1
08.10.2025;20:57:58;C;Prancha (apoio nos antebraços);1;25.0;10.0;;;;;;;;;1;1;1
08.10.2025;20:59:39;C;Prancha (apoio nos antebraços);2;25.0;12.0;;;;;;;;;1;1;1
08.10.2025;21:03:14;C;Prancha (apoio nos antebraços);3;25.0;10.0;;;;;;;;;1;1;1
08.10.2025;21:05:20;C;Elevação de panturrilha na máquina (sentado);1;30.0;15.0;;;;;;;;;1;1;1
08.10.2025;21:08:09;C;Elevação de panturrilha na máquina (sentado);2;30.0;15.0;;;;;;;;;1;1;1
08.10.2025;21:11:06;C;Elevação de panturrilha na máquina (sentado);3;30.0;15.0;;;;;;;;;1;1;1
09.10.2025;18:37:05;D;Supino Articulado Máquina (Pré-ativação);1;40.0;12.0;;;;;;;;;1;1;1
09.10.2025;18:39:19;D;Supino Articulado Máquina (Pré-ativação);2;80.0;12.0;;;;;;;;;1;1;1
09.10.2025;18:41:09;D;Supino Articulado Máquina (Pré-ativação);3;60.0;10.0;;;;;;;;;1;1;1
09.10.2025;18:43:04;D;Supino Articulado Máquina (Pré-ativação);4;40.0;12.0;;;;;;;;;1;1;1
09.10.2025;18:46:20;D;Tríceps Máquina Paralelas;1;41.0;8.0;;;94.0;98.0;;;;;1;1;1
09.10.2025;18:47:47;D;Tríceps Máquina Paralelas;2;41.0;12.0;;;98.0;98.0;;;;;1;1;1
09.10.2025;18:50:14;D;Tríceps Máquina Paralelas;3;41.0;12.0;;;55.0;55.0;;;;;1;1;1
09.10.2025;18:53:05;D;Supino na Máquina (inclinado);1;24.0;10.0;;;;;;;;;1;1;1
09.10.2025;18:54:59;D;Supino na Máquina (inclinado);2;24.0;8.0;;;87.0;87.0;;;;;1;1;1
09.10.2025;18:57:01;D;Supino na Máquina (inclinado);3;24.0;6.0;;;;;;;;;1;1;1
13.10.2025;22:11:56;E;Desenvolvimento na máquina (sentado);1;20.0;12.0;;;87.0;87.0;;;;;1;1;1
13.10.2025;22:15:07;E;Desenvolvimento na máquina (sentado);2;20.0;12.0;;;;;;;;;1;1;1
13.10.2025;22:16:57;E;Desenvolvimento na máquina (sentado);3;20.0;12.0;;;48.0;48.0;;;;;1;1;1
13.10.2025;22:19:08;E;Elevação Lateral com Halteres (em pé);1;23.0;10.0;;;107.0;107.0;;;;;1;1;1
13.10.2025;22:21:34;E;Elevação Lateral com Halteres (em pé);2;23.0;10.0;;;103.0;103.0;;;;;1;1;1
13.10.2025;22:23:43;E;Elevação Lateral com Halteres (em pé);3;23.0;10.0;;;103.0;103.0;;;;;1;1;1
13.10.2025;22:26:52;E;Elevação Frontal Cross;1;15.0;10.0;;;103.0;103.0;;;;;1;1;1
13.10.2025;22:28:59;E;Elevação Frontal Cross;2;15.0;10.0;;;;;;;;;1;1;1
13.10.2025;22:31:04;E;Elevação Frontal Cross;3;15.0;10.0;;;103.0;103.0;;;;;1;1;1
13.10.2025;22:33:43;E;Graviton Aberto;1;60.0;10.0;;;103.0;103.0;;;;;1;1;1
13.10.2025;22:35:56;E;Graviton Aberto;2;70.0;10.0;;;;;;;;;1;1;1
13.10.2025;22:37:52;E;Graviton Aberto;3;70.0;10.0;;;;;;;;;1;1;1
13.10.2025;22:42:30;E;Crucifixo inverso na máquina (sentado);1;36.0;10.0;;;70.0;105.0;;;;;1;1;1
13.10.2025;22:44:23;E;Abdominal na máquina (sentado);1;30.0;10.0;;;106.0;106.0;;;;;1;1;1
13.10.2025;22:45:49;E;Crucifixo inverso na máquina (sentado);2;36.0;10.0;;;110.0;110.0;;;;;1;1;1
13.10.2025;22:48:18;E;Crucifixo inverso na máquina (sentado);3;36.0;10.0;;;106.0;106.0;;;;;1;1;1
13.10.2025;22:50:19;E;Abdominal na máquina (sentado);2;30.0;12.0;;;94.0;94.0;;;;;1;1;1
13.10.2025;22:52:35;E;Abdominal na máquina (sentado);3;30.0;10.0;;;97.0;97.0;;;;;1;1;1
13.10.2025;22:54:57;E;Elevação de panturrilha na máquina (sentado);1;30.0;15.0;;;;;;;;;1;1;1
14.10.2025;20:14:17;A;Leg Press 45 graus;1;25.0;12.0;;;;;;;;;1;1;1
14.10.2025;20:16:47;A;Leg Press 45 graus;2;25.0;12.0;;;89.0;89.0;;;;;1;1;1
14.10.2025;20:19:42;A;Leg Press 45 graus;3;25.0;12.0;;;89.0;89.0;;;;;1;1;1
14.10.2025;20:22:52;A;Leg Press 45 graus;4;25.0;12.0;;;101.0;101.0;;;;;1;1;1
14.10.2025;20:27:57;A;Agachamento Sumo;1;22.5;12.0;;;;;;;;;1;1;1
14.10.2025;20:30:53;A;Agachamento Sumo;2;22.5;10.0;;;62.0;62.0;;;;;1;1;1
14.10.2025;20:33:44;A;Agachamento Sumo;3;22.5;8.0;;;129.0;129.0;;;;;1;1;1
14.10.2025;20:36:13;A;Agachamento Sumo;4;22.5;6.0;;;;;;;;;1;1;1
14.10.2025;20:39:27;A;Mesa Flexora (deitado);1;23.0;8.0;;;;;;;;;1;1;1
14.10.2025;20:41:25;A;Mesa Flexora (deitado);2;23.0;8.0;;;113.0;113.0;;;;;1;1;1
14.10.2025;20:43:55;A;Mesa Flexora (deitado);3;23.0;8.0;;;102.0;113.0;;;;;1;1;1
14.10.2025;20:46:43;A;Abdução na Máquina (sentado);1;45.0;15.0;;;64.0;64.0;;;;;1;1;1
14.10.2025;20:48:37;A;Abdução na Máquina (sentado);2;45.0;15.0;;;118.0;118.0;;;;;1;1;1
14.10.2025;20:50:10;A;Abdução na Máquina (sentado);3;45.0;15.0;;;118.0;118.0;;;;;1;1;1
14.10.2025;20:52:23;A;Abdução na Máquina (sentado);4;45.0;15.0;;;55.0;55.0;;;;;1;1;1
14.10.2025;20:56:52;A;Elevação Pélvica;1;10.0;10.0;;;129.0;129.0;;;;;1;1;1
14.10.2025;20:56:53;A;Elevação Pélvica;2;10.0;10.0;;;129.0;129.0;;;;;1;1;1
14.10.2025;21:00:31;A;Lombar Banco Dorsal;1;0.0;12.0;;;126.0;126.0;;;;;1;1;1
14.10.2025;21:02:23;A;Lombar Banco Dorsal;2;0.0;12.0;;;82.0;82.0;;;;;1;1;1
14.10.2025;21:03:34;A;Lombar Banco Dorsal;3;0.0;12.0;;;;;;;;;1;1;1
27.01.2026;20:31:47;A;Voador, Peck Deck (sentado);1;32.0;12.0;;;;;;;;;1;1;1
27.01.2026;20:32:53;A;Voador, Peck Deck (sentado);2;32.0;12.0;;;88.0;88.0;;;;;1;1;1
27.01.2026;20:34:41;A;Voador, Peck Deck (sentado);3;32.0;12.0;;;81.0;84.0;;;;;1;1;1
27.01.2026;20:38:05;A;Supino com halteres (inclinado);1;24.0;10.0;;;78.0;90.0;;;;;1;1;1
27.01.2026;20:42:21;A;Supino com halteres (inclinado);2;32.0;10.0;;;87.0;87.0;;;;;1;1;1
27.01.2026;20:44:39;A;Supino com halteres (inclinado);3;24.0;10.0;;;;;;;;;1;1;1
27.01.2026;20:55:49;A;Extensão de tríceps na corda sobre a cabeça (polia alta);1;20.0;12.0;;;89.0;89.0;;;;;1;1;1
27.01.2026;20:59:29;A;Extensão de tríceps na corda sobre a cabeça (polia alta);2;20.0;12.0;;;85.0;89.0;;;;;1;1;1
27.01.2026;21:01:18;A;Extensão de tríceps na corda sobre a cabeça (polia alta);3;20.0;12.0;;;73.0;96.0;;;;;1;1;1
27.01.2026;21:02:48;A;Extensão de tríceps na corda sobre a cabeça (polia alta);4;20.0;12.0;;;96.0;96.0;;;;;1;1;1
27.01.2026;21:10:26;A;Supino reto com barra;1;10.0;8.0;;;88.0;88.0;;;;;1;1;1
27.01.2026;21:11:32;A;Supino reto com barra;2;10.0;8.0;;;101.0;110.0;;;;;1;1;1
27.01.2026;21:14:08;A;Supino reto com barra;3;10.0;8.0;;;94.0;106.0;;;;;1;1;1
27.01.2026;21:16:01;A;Supino reto com barra;4;10.0;8.0;;;92.0;92.0;;;;;1;1;1
27.01.2026;21:20:00;A;Tríceps Testa Halteres;1;10.0;10.0;;;90.0;92.0;;;;;1;1;1
27.01.2026;21:23:09;A;Tríceps Testa Halteres;2;10.0;10.0;;;95.0;101.0;;;;;1;1;1
27.01.2026;21:27:02;A;Tríceps Testa Halteres;3;10.0;10.0;;;89.0;89.0;;;;;1;1;1
27.01.2026;21:31:33;A;Elevação pélvica com pernas elevadas (deitado);1;;10.0;;;90.0;90.0;;;;;1;6;1
27.01.2026;21:33:34;A;Elevação pélvica com pernas elevadas (deitado);2;;10.0;;;90.0;90.0;;;;;1;6;1
27.01.2026;21:35:55;A;Elevação pélvica com pernas elevadas (deitado);3;;10.0;;;;;;;;;1;6;1
02.02.2026;18:06:08;B;Puxada frontal (aberta);1;40.0;10.0;;;;;;;;;1;1;1
02.02.2026;18:08:14;B;Puxada frontal (aberta);2;40.0;10.0;;;104.0;104.0;;;;;1;1;1
02.02.2026;18:10:09;B;Puxada frontal (aberta);3;40.0;10.0;;;104.0;104.0;;;;;1;1;1
02.02.2026;18:16:09;B;Remada curvada com barra;1;15.0;10.0;;;83.0;83.0;;;;;1;1;1
02.02.2026;18:19:39;B;Remada curvada com barra;2;15.0;12.0;;;57.0;57.0;;;;;1;1;1
02.02.2026;18:21:44;B;Remada curvada com barra;3;15.0;12.0;;;;;;;;;1;1;1
02.02.2026;18:26:37;B;Remada Serrote Halteres;1;7.0;12.0;;;;;;;;;1;1;1
02.02.2026;18:29:18;B;Remada Serrote Halteres;2;7.0;12.0;;;;;;;;;1;1;1
02.02.2026;18:32:10;B;Remada Serrote Halteres;3;7.0;12.0;;;56.0;56.0;;;;;1;1;1
02.02.2026;18:36:00;B;Crucifixo inverso na máquina (sentado);1;32.0;12.0;;;;;;;;;1;1;1
02.02.2026;18:38:49;B;Crucifixo inverso na máquina (sentado);2;32.0;10.0;;;75.0;75.0;;;;;1;1;1
02.02.2026;18:42:04;B;Crucifixo inverso na máquina (sentado);3;32.0;7.0;;;;;;;;;1;1;1
02.02.2026;18:45:49;B;Rosca direta com barra W/EZ;1;18.0;12.0;;;;;;;;;1;1;1
02.02.2026;18:47:39;B;Rosca direta com barra W/EZ;2;23.0;10.0;;;112.0;112.0;;;;;1;1;1
02.02.2026;18:49:44;B;Rosca direta com barra W/EZ;3;23.0;10.0;;;;;;;;;1;1;1
03.02.2026;20:40:01;C;Agachamento com barra;1;20.0;8.0;;;;;;;;;1;1;1
03.02.2026;20:43:13;C;Agachamento com barra;2;20.0;10.0;;;;;;;;;1;1;1
03.02.2026;20:45:06;C;Agachamento com barra;3;20.0;10.0;;;135.0;135.0;;;;;1;1;1
03.02.2026;20:47:55;C;Agachamento com barra;4;20.0;10.0;;;113.0;113.0;;;;;1;1;1
03.02.2026;20:50:24;C;Leg Press 45 graus;1;40.0;12.0;;;96.0;133.0;;;;;1;1;1
03.02.2026;20:53:14;C;Leg Press 45 graus;2;40.0;12.0;;;120.0;120.0;;;;;1;1;1
03.02.2026;20:57:10;C;Leg Press 45 graus;3;40.0;12.0;;;102.0;105.0;;;;;1;1;1
03.02.2026;21:00:44;C;Cadeira extensora;1;32.0;10.0;;;108.0;111.0;;;;;1;1;1
03.02.2026;21:03:30;C;Cadeira extensora;2;40.0;10.0;;;105.0;111.0;;;;;1;1;1
03.02.2026;21:07:31;C;Cadeira extensora;3;32.0;10.0;;;94.0;97.0;;;;;1;1;1
03.02.2026;21:10:00;C;Mesa Flexora (deitado);1;18.0;8.0;;;111.0;116.0;;;;;1;1;1
03.02.2026;21:12:47;C;Mesa Flexora (deitado);2;18.0;8.0;;;82.0;115.0;;;;;1;1;1
03.02.2026;21:15:09;C;Mesa Flexora (deitado);3;23.0;8.0;;;70.0;73.0;;;;;1;1;1
03.02.2026;21:17:23;C;Mesa Flexora (deitado);4;23.0;8.0;;;71.0;72.0;;;;;1;1;1
03.02.2026;21:24:48;C;Elevação de panturrilha na máquina (em pé);1;30.0;15.0;;;107.0;132.0;;;;;1;1;1
03.02.2026;21:26:34;C;Elevação de panturrilha na máquina (em pé);2;40.0;15.0;;;108.0;128.0;;;;;1;1;1
03.02.2026;21:28:15;C;Elevação de panturrilha na máquina (em pé);3;40.0;15.0;;;93.0;97.0;;;;;1;1;1
03.02.2026;21:30:06;C;Elevação de panturrilha na máquina (em pé);4;40.0;15.0;;;104.0;112.0;;;;;1;1;1
03.02.2026;21:33:27;C;Abdominal na máquina (sentado);1;40.0;12.0;;;112.0;114.0;;;;;1;1;1
03.02.2026;21:36:11;C;Abdominal na máquina (sentado);2;35.0;20.0;;;109.0;109.0;;;;;1;1;1
03.02.2026;22:13:34;C;Abdominal na máquina (sentado);3;35.0;20.0;;;;;;;;;1;1;1
04.02.2026;21:01:19;A;Supino reto com barra;1;20.0;8.0;;;98.0;144.0;;;;;1;1;1
04.02.2026;21:10:40;A;Supino reto com barra;2;20.0;8.0;;;;;;;;;1;1;1
04.02.2026;21:20:05;A;Supino reto com barra;3;10.0;8.0;;;97.0;97.0;;;;;1;1;1
04.02.2026;21:22:50;A;Supino reto com barra;4;10.0;8.0;;;;;;;;;1;1;1
04.02.2026;21:24:55;A;Supino com halteres (inclinado);1;24.0;10.0;;;;;;;;;1;1;1
04.02.2026;21:27:06;A;Supino com halteres (inclinado);2;24.0;10.0;;;;;;;;;1;1;1
04.02.2026;21:29:08;A;Supino com halteres (inclinado);3;24.0;10.0;;;;;;;;;1;1;1
04.02.2026;21:32:40;A;Desenvolvimento na máquina (sentado);1;15.0;10.0;;;;;;;;;1;1;1
04.02.2026;21:34:39;A;Desenvolvimento na máquina (sentado);2;15.0;8.0;;;73.0;73.0;;;;;1;1;1
04.02.2026;21:37:16;A;Desenvolvimento na máquina (sentado);3;15.0;10.0;;;;;;;;;1;1;1
04.02.2026;21:39:52;A;Desenvolvimento na máquina (sentado);4;15.0;9.0;;;;;;;;;1;1;1
04.02.2026;21:42:05;A;Elevação lateral na máquina (sentado);1;23.0;10.0;;;55.0;55.0;;;;;1;1;1
04.02.2026;21:45:08;A;Elevação lateral na máquina (sentado);2;23.0;10.0;;;94.0;94.0;;;;;1;1;1
04.02.2026;21:47:22;A;Elevação lateral na máquina (sentado);3;23.0;10.0;;;;;;;;;1;1;1
04.02.2026;21:49:17;A;Elevação lateral na máquina (sentado);4;23.0;10.0;;;;;;;;;1;1;1
04.02.2026;21:55:39;A;Abdominal curto (pernas flexionadas);1;;15.0;;;99.0;99.0;;;;;1;6;1
04.02.2026;21:57:56;A;Tríceps pulley (barra V);1;25.0;12.0;;;103.0;107.0;;;;;1;1;1
04.02.2026;21:59:56;A;Tríceps pulley (barra V);2;30.0;12.0;;;99.0;99.0;;;;;1;1;1
04.02.2026;22:01:42;A;Tríceps pulley (barra V);3;30.0;12.0;;;89.0;89.0;;;;;1;1;1
04.02.2026;22:04:44;A;Tríceps pulley (barra V);4;30.0;12.0;;;89.0;89.0;;;;;1;1;1
04.02.2026;22:09:49;A;Tríceps Francês Polia Baixa;1;20.0;7.0;;;89.0;89.0;;;;;1;1;1
04.02.2026;22:11:43;A;Tríceps Francês Polia Baixa;2;20.0;8.0;;;56.0;56.0;;;;;1;1;1
04.02.2026;22:14:26;A;Tríceps Francês Polia Baixa;3;20.0;12.0;;;54.0;54.0;;;;;1;1;1
04.02.2026;22:17:19;A;Tríceps Francês Polia Baixa;4;20.0;12.0;;;;;;;;;1;1;1
05.02.2026;19:43:13;B;Puxada frontal (aberta);1;40.0;10.0;;;89.0;90.0;;;;;1;1;1
05.02.2026;19:45:20;B;Puxada frontal (aberta);2;40.0;10.0;;;93.0;97.0;;;;;1;1;1
05.02.2026;19:47:50;B;Puxada frontal (aberta);3;40.0;10.0;;;97.0;97.0;;;;;1;1;1
05.02.2026;19:54:44;B;Remada curvada com barra;1;20.0;10.0;;;100.0;100.0;;;;;1;1;1
05.02.2026;19:56:54;B;Remada curvada com barra;2;20.0;12.0;;;108.0;108.0;;;;;1;1;1
05.02.2026;19:58:50;B;Remada curvada com barra;3;20.0;12.0;;;;;;;;;1;1;1
05.02.2026;20:03:47;B;Remada Serrote Halteres;1;8.0;12.0;;;55.0;55.0;;;;;1;1;1
05.02.2026;20:07:28;B;Remada Serrote Halteres;2;8.0;12.0;;;58.0;63.0;;;;;1;1;1
05.02.2026;20:11:11;B;Remada Serrote Halteres;3;8.0;12.0;;;101.0;101.0;;;;;1;1;1
05.02.2026;20:24:55;B;Crucifixo inverso na máquina (sentado);1;32.0;12.0;;;62.0;62.0;;;;;1;1;1
05.02.2026;20:26:57;B;Crucifixo inverso na máquina (sentado);2;32.0;12.0;;;91.0;91.0;;;;;1;1;1
05.02.2026;20:29:01;B;Crucifixo inverso na máquina (sentado);3;32.0;7.0;;;62.0;62.0;;;;;1;1;1
05.02.2026;20:31:13;B;Rosca direta com barra W/EZ;1;23.0;10.0;;;89.0;89.0;;;;;1;1;1
05.02.2026;20:33:05;B;Rosca direta com barra W/EZ;2;23.0;10.0;;;;;;;;;1;1;1
05.02.2026;20:34:45;B;Rosca direta com barra W/EZ;3;27.0;10.0;;;;;;;;;1;1;1
05.02.2026;20:39:11;B;Rosca martelo com halteres (em pé);1;16.0;10.0;;;;;;;;;1;1;1
05.02.2026;20:41:26;B;Rosca martelo com halteres (em pé);2;16.0;6.0;;;53.0;53.0;;;;;1;1;1
05.02.2026;20:43:12;B;Rosca martelo com halteres (em pé);3;16.0;8.0;;;106.0;106.0;;;;;1;1;1
05.02.2026;20:46:58;B;Prancha (apoio nos antebraços);1;;;60.0;;55.0;55.0;;;;;1;7;1
05.02.2026;20:49:50;B;Prancha (apoio nos antebraços);2;;;60.0;;;;;;;;1;7;1
05.02.2026;20:52:20;B;Prancha (apoio nos antebraços);3;;;60.0;;89.0;95.0;;;;;1;7;1
05.02.2026;20:56:29;B;Encolhimento com halteres (em pé);1;16.0;12.0;;;96.0;96.0;;;;;1;1;1
05.02.2026;20:58:37;B;Encolhimento com halteres (em pé);2;16.0;12.0;;;;;;;;;1;1;1
06.02.2026;20:46:23;C;Agachamento com barra;1;25.0;8.0;;;91.0;100.0;;;;;1;1;1
06.02.2026;20:48:17;C;Agachamento com barra;2;25.0;10.0;;;81.0;81.0;;;;;1;1;1
06.02.2026;20:50:13;C;Agachamento com barra;3;25.0;10.0;;;102.0;123.0;;;;;1;1;1
06.02.2026;20:52:22;C;Agachamento com barra;4;25.0;10.0;;;81.0;81.0;;;;;1;1;1
06.02.2026;20:55:13;C;Leg Press 45 graus;1;40.0;12.0;;;104.0;104.0;;;;;1;1;1
06.02.2026;20:58:13;C;Leg Press 45 graus;2;40.0;12.0;;;97.0;112.0;;;;;1;1;1
06.02.2026;21:01:41;C;Leg Press 45 graus;3;40.0;12.0;;;73.0;92.0;;;;;1;1;1
06.02.2026;21:13:24;C;Cadeira extensora;1;27.0;10.0;;;90.0;90.0;;;;;1;1;1
06.02.2026;21:16:51;C;Cadeira extensora;2;27.0;10.0;;;90.0;90.0;;;;;1;1;1
06.02.2026;21:19:25;C;Cadeira extensora;3;27.0;10.0;;;76.0;76.0;;;;;1;1;1
06.02.2026;21:22:58;C;Mesa Flexora (deitado);1;18.0;8.0;;;90.0;96.0;;;;;1;1;1
06.02.2026;21:25:08;C;Mesa Flexora (deitado);2;18.0;8.0;;;95.0;106.0;;;;;1;1;1
06.02.2026;21:28:55;C;Mesa Flexora (deitado);3;18.0;8.0;;;84.0;84.0;;;;;1;1;1
06.02.2026;21:31:31;C;Mesa Flexora (deitado);4;18.0;8.0;;;62.0;62.0;;;;;1;1;1
06.02.2026;21:34:18;C;Elevação de panturrilha na máquina (em pé);1;30.0;15.0;;;99.0;111.0;;;;;1;1;1
06.02.2026;21:36:08;C;Elevação de panturrilha na máquina (em pé);2;30.0;15.0;;;92.0;112.0;;;;;1;1;1
06.02.2026;21:37:54;C;Elevação de panturrilha na máquina (em pé);3;30.0;15.0;;;61.0;61.0;;;;;1;1;1
06.02.2026;21:39:37;C;Elevação de panturrilha na máquina (em pé);4;30.0;15.0;;;;;;;;;1;1;1
07.02.2026;17:34:33;A;Supino reto com barra;1;45.0;8.0;;;52.0;52.0;;;;;1;1;1
07.02.2026;17:36:32;A;Supino reto com barra;2;45.0;8.0;;;46.0;46.0;;;;;1;1;1
07.02.2026;17:38:19;A;Supino reto com barra;3;45.0;8.0;;;;;;;;;1;1;1
07.02.2026;17:40:36;A;Supino reto com barra;4;45.0;8.0;;;85.0;85.0;;;;;1;1;1
07.02.2026;17:45:53;A;Supino com halteres (inclinado);1;25.0;10.0;;;;;;;;;1;1;1
07.02.2026;17:48:17;A;Supino com halteres (inclinado);2;25.0;10.0;;;73.0;73.0;;;;;1;1;1
07.02.2026;17:51:32;A;Supino com halteres (inclinado);3;25.0;9.0;;;90.0;103.0;;;;;1;1;1
07.02.2026;17:55:15;A;Tríceps pulley (barra V);1;33.0;12.0;;;103.0;103.0;;;;;1;1;1
07.02.2026;17:59:50;A;Tríceps pulley (barra V);2;33.0;12.0;;;118.0;118.0;;;;;1;1;1
07.02.2026;18:01:41;A;Tríceps pulley (barra V);3;33.0;12.0;;;116.0;116.0;;;;;1;1;1
07.02.2026;18:04:23;A;Tríceps pulley (barra V);4;33.0;9.0;;;78.0;103.0;;;;;1;1;1
07.02.2026;18:10:26;A;Tríceps Francês Polia Baixa;1;22.0;8.0;;;103.0;103.0;;;;;1;1;1
07.02.2026;18:12:44;A;Tríceps Francês Polia Baixa;2;10.0;6.0;;;;;;;;;1;1;1
07.02.2026;18:14:25;A;Tríceps Francês Polia Baixa;3;10.0;4.0;;;96.0;103.0;;;;;1;1;1
07.02.2026;18:16:56;A;Tríceps Francês Polia Baixa;4;10.0;5.0;;;103.0;103.0;;;;;1;1;1
07.02.2026;18:20:08;A;Desenvolvimento na máquina (sentado);1;14.0;10.0;;;112.0;120.0;;;;;1;1;1
07.02.2026;18:21:52;A;Desenvolvimento na máquina (sentado);2;18.0;8.0;;;120.0;120.0;;;;;1;1;1
07.02.2026;18:23:46;A;Desenvolvimento na máquina (sentado);3;18.0;10.0;;;101.0;101.0;;;;;1;1;1
07.02.2026;18:25:22;A;Desenvolvimento na máquina (sentado);4;18.0;6.0;;;99.0;99.0;;;;;1;1;1
07.02.2026;18:28:41;A;Elevação lateral na máquina (sentado);1;23.0;10.0;;;114.0;128.0;;;;;1;1;1
07.02.2026;18:30:16;A;Elevação lateral na máquina (sentado);2;23.0;10.0;;;123.0;126.0;;;;;1;1;1
